,regionSeg1,productSeg2,regionSeg2,regionSeg3,productSeg3,yearweek,year,week,qty,map_price,ir,pmap,pmap10,pro_percent
121909,A01,PG04,SALESID0001,SITEID0002,ITEM0295,201614,2016,14,3,3699.0,700.0,2999.0,2699.0,0.270343336
122021,A01,PG04,SALESID0001,SITEID0002,ITEM0296,201614,2016,14,5,3599.0,489.0,3110.0,2799.0,0.222283968
120339,A01,PG04,SALESID0001,SITEID0002,ITEM0297,201614,2016,14,1,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120672,A01,PG04,SALESID0001,SITEID0002,ITEM0302,201614,2016,14,38,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
120754,A01,PG04,SALESID0001,SITEID0002,ITEM0304,201614,2016,14,4,3499.0,945.0,2554.0,2299.0,0.34295513
119523,A01,PG04,SALESID0001,SITEID0002,ITEM0334,201614,2016,14,2,2999.0,556.0,2443.0,2199.0,0.266755585
119619,A01,PG04,SALESID0001,SITEID0002,ITEM0335,201614,2016,14,1,1999.0,222.0,1777.0,1599.0,0.20010005
119712,A01,PG04,SALESID0001,SITEID0002,ITEM0336,201614,2016,14,5,2299.0,411.0,1888.0,1699.0,0.260983036
119858,A01,PG04,SALESID0001,SITEID0002,ITEM0337,201614,2016,14,3,2099.0,322.0,1777.0,1599.0,0.238208671
120068,A01,PG04,SALESID0001,SITEID0002,ITEM0340,201614,2016,14,2,2999.0,556.0,2443.0,2199.0,0.266755585
120156,A01,PG04,SALESID0001,SITEID0002,ITEM0341,201614,2016,14,3,2299.0,300.0,1999.0,1799.0,0.217485863
120294,A01,PG04,SALESID0001,SITEID0002,ITEM0342,201614,2016,14,7,2399.0,400.0,1999.0,1799.0,0.25010421
118189,A01,PG04,SALESID0001,SITEID0002,ITEM0343,201614,2016,14,1,2299.0,300.0,1999.0,1799.0,0.217485863
118302,A01,PG04,SALESID0001,SITEID0002,ITEM0347,201614,2016,14,1,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118478,A01,PG04,SALESID0001,SITEID0002,ITEM0349,201614,2016,14,2,1699.0,256.0,1443.0,1299.0,0.235432607
118655,A01,PG04,SALESID0001,SITEID0002,ITEM0352,201614,2016,14,1,1899.0,122.0,1777.0,1599.0,0.157977883
118778,A01,PG04,SALESID0001,SITEID0002,ITEM0354,201614,2016,14,1,1199.0,34.0,1165.0,1049.0,0.125104254
118943,A01,PG04,SALESID0001,SITEID0002,ITEM0355,201614,2016,14,35,1299.0,78.0,1221.0,1099.0,0.153964588
119098,A01,PG04,SALESID0001,SITEID0002,ITEM0356,201614,2016,14,1,1199.0,34.0,1165.0,1049.0,0.125104254
128101,A01,PG04,SALESID0001,SITEID0003,ITEM0221,201614,2016,14,11,1399.0,289.0,1110.0,999.0,0.285918513
128253,A01,PG04,SALESID0001,SITEID0003,ITEM0222,201614,2016,14,5,1449.0,339.0,1110.0,999.0,0.310559006
126629,A01,PG04,SALESID0001,SITEID0003,ITEM0223,201614,2016,14,89,1499.0,389.0,1110.0,999.0,0.333555704
126793,A01,PG04,SALESID0001,SITEID0003,ITEM0224,201614,2016,14,10,1399.0,289.0,1110.0,999.0,0.285918513
127171,A01,PG04,SALESID0001,SITEID0003,ITEM0238,201614,2016,14,1,1749.0,84.0,1665.0,1499.0,0.142938822
127265,A01,PG04,SALESID0001,SITEID0003,ITEM0239,201614,2016,14,4,1799.0,133.0,1666.0,1499.0,0.166759311
125448,A01,PG04,SALESID0001,SITEID0003,ITEM0246,201614,2016,14,1,3999.0,556.0,3443.0,3099.0,0.22505626399999998
125631,A01,PG04,SALESID0001,SITEID0003,ITEM0249,201614,2016,14,4,4099.0,989.0,3110.0,2799.0,0.317150525
125737,A01,PG04,SALESID0001,SITEID0003,ITEM0250,201614,2016,14,11,3899.0,900.0,2999.0,2699.0,0.307771223
125855,A01,PG04,SALESID0001,SITEID0003,ITEM0251,201614,2016,14,1,2999.0,667.0,2332.0,2099.0,0.300100033
126006,A01,PG04,SALESID0001,SITEID0003,ITEM0252,201614,2016,14,14,3099.0,767.0,2332.0,2099.0,0.322684737
126150,A01,PG04,SALESID0001,SITEID0003,ITEM0253,201614,2016,14,3,2999.0,667.0,2332.0,2099.0,0.300100033
126308,A01,PG04,SALESID0001,SITEID0003,ITEM0255,201614,2016,14,7,3499.0,945.0,2554.0,2299.0,0.34295513
126465,A01,PG04,SALESID0001,SITEID0003,ITEM0256,201614,2016,14,3,4199.0,978.0,3221.0,2899.0,0.309597523
124316,A01,PG04,SALESID0001,SITEID0003,ITEM0257,201614,2016,14,18,3999.0,889.0,3110.0,2799.0,0.300075019
124478,A01,PG04,SALESID0001,SITEID0003,ITEM0258,201614,2016,14,16,3699.0,1145.0,2554.0,2299.0,0.37848067
124598,A01,PG04,SALESID0001,SITEID0003,ITEM0259,201614,2016,14,4,5999.0,445.0,5554.0,4999.0,0.166694449
124699,A01,PG04,SALESID0001,SITEID0003,ITEM0260,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
124800,A01,PG04,SALESID0001,SITEID0003,ITEM0261,201614,2016,14,5,3499.0,945.0,2554.0,2299.0,0.34295513
124942,A01,PG04,SALESID0001,SITEID0003,ITEM0262,201614,2016,14,10,3299.0,856.0,2443.0,2199.0,0.333434374
125063,A01,PG04,SALESID0001,SITEID0003,ITEM0263,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
125261,A01,PG04,SALESID0001,SITEID0003,ITEM0265,201614,2016,14,2,1949.0,395.0,1554.0,1399.0,0.282195998
125371,A01,PG04,SALESID0001,SITEID0003,ITEM0266,201614,2016,14,9,1999.0,445.0,1554.0,1399.0,0.300150075
123200,A01,PG04,SALESID0001,SITEID0003,ITEM0267,201614,2016,14,4,1899.0,345.0,1554.0,1399.0,0.263296472
123430,A01,PG04,SALESID0001,SITEID0003,ITEM0270,201614,2016,14,3,2099.0,433.0,1666.0,1499.0,0.285850405
123641,A01,PG04,SALESID0001,SITEID0003,ITEM0272,201614,2016,14,5,2299.0,411.0,1888.0,1699.0,0.260983036
123794,A01,PG04,SALESID0001,SITEID0003,ITEM0273,201614,2016,14,30,2599.0,600.0,1999.0,1799.0,0.307810696
123899,A01,PG04,SALESID0001,SITEID0003,ITEM0274,201614,2016,14,1,2349.0,461.0,1888.0,1699.0,0.276713495
124018,A01,PG04,SALESID0001,SITEID0003,ITEM0275,201614,2016,14,27,2399.0,511.0,1888.0,1699.0,0.291788245
124159,A01,PG04,SALESID0001,SITEID0003,ITEM0276,201614,2016,14,3,2299.0,411.0,1888.0,1699.0,0.260983036
122327,A01,PG04,SALESID0001,SITEID0003,ITEM0280,201614,2016,14,1,2799.0,578.0,2221.0,1999.0,0.285816363
122446,A01,PG04,SALESID0001,SITEID0003,ITEM0281,201614,2016,14,4,2899.0,678.0,2221.0,1999.0,0.31045188
122553,A01,PG04,SALESID0001,SITEID0003,ITEM0282,201614,2016,14,1,2799.0,578.0,2221.0,1999.0,0.285816363
122686,A01,PG04,SALESID0001,SITEID0003,ITEM0283,201614,2016,14,35,3299.0,856.0,2443.0,2199.0,0.333434374
122820,A01,PG04,SALESID0001,SITEID0003,ITEM0284,201614,2016,14,3,3199.0,756.0,2443.0,2199.0,0.312597687
123084,A01,PG04,SALESID0001,SITEID0003,ITEM0286,201614,2016,14,6,2799.0,578.0,2221.0,1999.0,0.285816363
120995,A01,PG04,SALESID0001,SITEID0003,ITEM0288,201614,2016,14,27,2899.0,678.0,2221.0,1999.0,0.31045188
121127,A01,PG04,SALESID0001,SITEID0003,ITEM0289,201614,2016,14,2,2799.0,578.0,2221.0,1999.0,0.285816363
121259,A01,PG04,SALESID0001,SITEID0003,ITEM0290,201614,2016,14,4,3199.0,756.0,2443.0,2199.0,0.312597687
121418,A01,PG04,SALESID0001,SITEID0003,ITEM0291,201614,2016,14,43,3299.0,856.0,2443.0,2199.0,0.333434374
121563,A01,PG04,SALESID0001,SITEID0003,ITEM0292,201614,2016,14,5,3199.0,756.0,2443.0,2199.0,0.312597687
121721,A01,PG04,SALESID0001,SITEID0003,ITEM0294,201614,2016,14,30,3899.0,789.0,3110.0,2799.0,0.282123621
121882,A01,PG04,SALESID0001,SITEID0003,ITEM0295,201614,2016,14,8,3699.0,700.0,2999.0,2699.0,0.270343336
122003,A01,PG04,SALESID0001,SITEID0003,ITEM0296,201614,2016,14,5,3599.0,489.0,3110.0,2799.0,0.222283968
122109,A01,PG04,SALESID0001,SITEID0003,ITEM0297,201614,2016,14,11,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120459,A01,PG04,SALESID0001,SITEID0003,ITEM0299,201614,2016,14,1,3799.0,467.0,3332.0,2999.0,0.210581732
120655,A01,PG04,SALESID0001,SITEID0003,ITEM0302,201614,2016,14,79,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
120739,A01,PG04,SALESID0001,SITEID0003,ITEM0304,201614,2016,14,2,3499.0,945.0,2554.0,2299.0,0.34295513
119497,A01,PG04,SALESID0001,SITEID0003,ITEM0334,201614,2016,14,9,2999.0,556.0,2443.0,2199.0,0.266755585
119695,A01,PG04,SALESID0001,SITEID0003,ITEM0336,201614,2016,14,8,2299.0,411.0,1888.0,1699.0,0.260983036
119831,A01,PG04,SALESID0001,SITEID0003,ITEM0337,201614,2016,14,5,2099.0,322.0,1777.0,1599.0,0.238208671
119950,A01,PG04,SALESID0001,SITEID0003,ITEM0338,201614,2016,14,3,1999.0,222.0,1777.0,1599.0,0.20010005
120052,A01,PG04,SALESID0001,SITEID0003,ITEM0340,201614,2016,14,1,2999.0,556.0,2443.0,2199.0,0.266755585
120141,A01,PG04,SALESID0001,SITEID0003,ITEM0341,201614,2016,14,1,2299.0,300.0,1999.0,1799.0,0.217485863
120269,A01,PG04,SALESID0001,SITEID0003,ITEM0342,201614,2016,14,3,2399.0,400.0,1999.0,1799.0,0.25010421
118281,A01,PG04,SALESID0001,SITEID0003,ITEM0347,201614,2016,14,2,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118641,A01,PG04,SALESID0001,SITEID0003,ITEM0352,201614,2016,14,1,1899.0,122.0,1777.0,1599.0,0.157977883
118755,A01,PG04,SALESID0001,SITEID0003,ITEM0354,201614,2016,14,2,1199.0,34.0,1165.0,1049.0,0.125104254
118916,A01,PG04,SALESID0001,SITEID0003,ITEM0355,201614,2016,14,79,1299.0,78.0,1221.0,1099.0,0.153964588
119072,A01,PG04,SALESID0001,SITEID0003,ITEM0356,201614,2016,14,6,1199.0,34.0,1165.0,1049.0,0.125104254
128074,A01,PG04,SALESID0001,SITEID0004,ITEM0221,201614,2016,14,21,1399.0,289.0,1110.0,999.0,0.285918513
128227,A01,PG04,SALESID0001,SITEID0004,ITEM0222,201614,2016,14,16,1449.0,339.0,1110.0,999.0,0.310559006
126602,A01,PG04,SALESID0001,SITEID0004,ITEM0223,201614,2016,14,203,1499.0,389.0,1110.0,999.0,0.333555704
126766,A01,PG04,SALESID0001,SITEID0004,ITEM0224,201614,2016,14,21,1399.0,289.0,1110.0,999.0,0.285918513
126943,A01,PG04,SALESID0001,SITEID0004,ITEM0231,201614,2016,14,7,1599.0,100.0,1499.0,1349.0,0.156347717
127118,A01,PG04,SALESID0001,SITEID0004,ITEM0237,201614,2016,14,4,1699.0,33.0,1666.0,1499.0,0.11771630400000001
127243,A01,PG04,SALESID0001,SITEID0004,ITEM0239,201614,2016,14,13,1799.0,133.0,1666.0,1499.0,0.166759311
127364,A01,PG04,SALESID0001,SITEID0004,ITEM0240,201614,2016,14,2,1699.0,33.0,1666.0,1499.0,0.11771630400000001
125437,A01,PG04,SALESID0001,SITEID0004,ITEM0246,201614,2016,14,1,3999.0,556.0,3443.0,3099.0,0.22505626399999998
125613,A01,PG04,SALESID0001,SITEID0004,ITEM0249,201614,2016,14,8,4099.0,989.0,3110.0,2799.0,0.317150525
125719,A01,PG04,SALESID0001,SITEID0004,ITEM0250,201614,2016,14,14,3899.0,900.0,2999.0,2699.0,0.307771223
125830,A01,PG04,SALESID0001,SITEID0004,ITEM0251,201614,2016,14,5,2999.0,667.0,2332.0,2099.0,0.300100033
125979,A01,PG04,SALESID0001,SITEID0004,ITEM0252,201614,2016,14,21,3099.0,767.0,2332.0,2099.0,0.322684737
126128,A01,PG04,SALESID0001,SITEID0004,ITEM0253,201614,2016,14,6,2999.0,667.0,2332.0,2099.0,0.300100033
126282,A01,PG04,SALESID0001,SITEID0004,ITEM0255,201614,2016,14,8,3499.0,945.0,2554.0,2299.0,0.34295513
126438,A01,PG04,SALESID0001,SITEID0004,ITEM0256,201614,2016,14,3,4199.0,978.0,3221.0,2899.0,0.309597523
124289,A01,PG04,SALESID0001,SITEID0004,ITEM0257,201614,2016,14,19,3999.0,889.0,3110.0,2799.0,0.300075019
124451,A01,PG04,SALESID0001,SITEID0004,ITEM0258,201614,2016,14,14,3699.0,1145.0,2554.0,2299.0,0.37848067
124584,A01,PG04,SALESID0001,SITEID0004,ITEM0259,201614,2016,14,4,5999.0,445.0,5554.0,4999.0,0.166694449
124679,A01,PG04,SALESID0001,SITEID0004,ITEM0260,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
124781,A01,PG04,SALESID0001,SITEID0004,ITEM0261,201614,2016,14,10,3499.0,945.0,2554.0,2299.0,0.34295513
124915,A01,PG04,SALESID0001,SITEID0004,ITEM0262,201614,2016,14,38,3299.0,856.0,2443.0,2199.0,0.333434374
125047,A01,PG04,SALESID0001,SITEID0004,ITEM0263,201614,2016,14,1,3199.0,756.0,2443.0,2199.0,0.312597687
125141,A01,PG04,SALESID0001,SITEID0004,ITEM0264,201614,2016,14,3,1899.0,345.0,1554.0,1399.0,0.263296472
125344,A01,PG04,SALESID0001,SITEID0004,ITEM0266,201614,2016,14,10,1999.0,445.0,1554.0,1399.0,0.300150075
123184,A01,PG04,SALESID0001,SITEID0004,ITEM0267,201614,2016,14,4,1899.0,345.0,1554.0,1399.0,0.263296472
123331,A01,PG04,SALESID0001,SITEID0004,ITEM0269,201614,2016,14,2,2049.0,383.0,1666.0,1499.0,0.268423621
123405,A01,PG04,SALESID0001,SITEID0004,ITEM0270,201614,2016,14,3,2099.0,433.0,1666.0,1499.0,0.285850405
123616,A01,PG04,SALESID0001,SITEID0004,ITEM0272,201614,2016,14,5,2299.0,411.0,1888.0,1699.0,0.260983036
123767,A01,PG04,SALESID0001,SITEID0004,ITEM0273,201614,2016,14,34,2599.0,600.0,1999.0,1799.0,0.307810696
123886,A01,PG04,SALESID0001,SITEID0004,ITEM0274,201614,2016,14,2,2349.0,461.0,1888.0,1699.0,0.276713495
123991,A01,PG04,SALESID0001,SITEID0004,ITEM0275,201614,2016,14,29,2399.0,511.0,1888.0,1699.0,0.291788245
124135,A01,PG04,SALESID0001,SITEID0004,ITEM0276,201614,2016,14,7,2299.0,411.0,1888.0,1699.0,0.260983036
122420,A01,PG04,SALESID0001,SITEID0004,ITEM0281,201614,2016,14,13,2899.0,678.0,2221.0,1999.0,0.31045188
122538,A01,PG04,SALESID0001,SITEID0004,ITEM0282,201614,2016,14,2,2799.0,578.0,2221.0,1999.0,0.285816363
122659,A01,PG04,SALESID0001,SITEID0004,ITEM0283,201614,2016,14,27,3299.0,856.0,2443.0,2199.0,0.333434374
122797,A01,PG04,SALESID0001,SITEID0004,ITEM0284,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
123058,A01,PG04,SALESID0001,SITEID0004,ITEM0286,201614,2016,14,6,2799.0,578.0,2221.0,1999.0,0.285816363
120968,A01,PG04,SALESID0001,SITEID0004,ITEM0288,201614,2016,14,24,2899.0,678.0,2221.0,1999.0,0.31045188
121104,A01,PG04,SALESID0001,SITEID0004,ITEM0289,201614,2016,14,2,2799.0,578.0,2221.0,1999.0,0.285816363
121232,A01,PG04,SALESID0001,SITEID0004,ITEM0290,201614,2016,14,6,3199.0,756.0,2443.0,2199.0,0.312597687
121391,A01,PG04,SALESID0001,SITEID0004,ITEM0291,201614,2016,14,62,3299.0,856.0,2443.0,2199.0,0.333434374
121540,A01,PG04,SALESID0001,SITEID0004,ITEM0292,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
121694,A01,PG04,SALESID0001,SITEID0004,ITEM0294,201614,2016,14,43,3899.0,789.0,3110.0,2799.0,0.282123621
121855,A01,PG04,SALESID0001,SITEID0004,ITEM0295,201614,2016,14,4,3699.0,700.0,2999.0,2699.0,0.270343336
121984,A01,PG04,SALESID0001,SITEID0004,ITEM0296,201614,2016,14,2,3599.0,489.0,3110.0,2799.0,0.222283968
122089,A01,PG04,SALESID0001,SITEID0004,ITEM0297,201614,2016,14,7,3399.0,400.0,2999.0,2699.0,0.20594292399999997
120447,A01,PG04,SALESID0001,SITEID0004,ITEM0299,201614,2016,14,2,3799.0,467.0,3332.0,2999.0,0.210581732
120635,A01,PG04,SALESID0001,SITEID0004,ITEM0302,201614,2016,14,52,3999.0,1445.0,2554.0,2299.0,0.42510627700000003
120726,A01,PG04,SALESID0001,SITEID0004,ITEM0304,201614,2016,14,4,3499.0,945.0,2554.0,2299.0,0.34295513
119306,A01,PG04,SALESID0001,SITEID0004,ITEM0314,201614,2016,14,1,5699.0,478.0,5221.0,4699.0,0.175469381
119366,A01,PG04,SALESID0001,SITEID0004,ITEM0315,201614,2016,14,2,5999.0,445.0,5554.0,4999.0,0.166694449
119470,A01,PG04,SALESID0001,SITEID0004,ITEM0334,201614,2016,14,5,2999.0,556.0,2443.0,2199.0,0.266755585
119679,A01,PG04,SALESID0001,SITEID0004,ITEM0336,201614,2016,14,2,2299.0,411.0,1888.0,1699.0,0.260983036
119805,A01,PG04,SALESID0001,SITEID0004,ITEM0337,201614,2016,14,4,2099.0,322.0,1777.0,1599.0,0.238208671
120033,A01,PG04,SALESID0001,SITEID0004,ITEM0340,201614,2016,14,2,2999.0,556.0,2443.0,2199.0,0.266755585
120242,A01,PG04,SALESID0001,SITEID0004,ITEM0342,201614,2016,14,9,2399.0,400.0,1999.0,1799.0,0.25010421
118257,A01,PG04,SALESID0001,SITEID0004,ITEM0347,201614,2016,14,2,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118427,A01,PG04,SALESID0001,SITEID0004,ITEM0349,201614,2016,14,4,1699.0,256.0,1443.0,1299.0,0.235432607
118550,A01,PG04,SALESID0001,SITEID0004,ITEM0350,201614,2016,14,3,1599.0,267.0,1332.0,1199.0,0.25015634800000003
118728,A01,PG04,SALESID0001,SITEID0004,ITEM0354,201614,2016,14,7,1199.0,34.0,1165.0,1049.0,0.125104254
118889,A01,PG04,SALESID0001,SITEID0004,ITEM0355,201614,2016,14,70,1299.0,78.0,1221.0,1099.0,0.153964588
119045,A01,PG04,SALESID0001,SITEID0004,ITEM0356,201614,2016,14,4,1199.0,34.0,1165.0,1049.0,0.125104254
128048,A01,PG04,SALESID0001,SITEID0005,ITEM0221,201614,2016,14,5,1399.0,289.0,1110.0,999.0,0.285918513
128202,A01,PG04,SALESID0001,SITEID0005,ITEM0222,201614,2016,14,5,1449.0,339.0,1110.0,999.0,0.310559006
126575,A01,PG04,SALESID0001,SITEID0005,ITEM0223,201614,2016,14,103,1499.0,389.0,1110.0,999.0,0.333555704
126739,A01,PG04,SALESID0001,SITEID0005,ITEM0224,201614,2016,14,25,1399.0,289.0,1110.0,999.0,0.285918513
126917,A01,PG04,SALESID0001,SITEID0005,ITEM0231,201614,2016,14,3,1599.0,100.0,1499.0,1349.0,0.156347717
127041,A01,PG04,SALESID0001,SITEID0005,ITEM0232,201614,2016,14,1,1499.0,111.0,1388.0,1249.0,0.166777852
127217,A01,PG04,SALESID0001,SITEID0005,ITEM0239,201614,2016,14,3,1799.0,133.0,1666.0,1499.0,0.166759311
127342,A01,PG04,SALESID0001,SITEID0005,ITEM0240,201614,2016,14,2,1699.0,33.0,1666.0,1499.0,0.11771630400000001
127433,A01,PG04,SALESID0001,SITEID0005,ITEM0245,201614,2016,14,1,4199.0,645.0,3554.0,3199.0,0.238151941
125594,A01,PG04,SALESID0001,SITEID0005,ITEM0249,201614,2016,14,6,4099.0,989.0,3110.0,2799.0,0.317150525
125701,A01,PG04,SALESID0001,SITEID0005,ITEM0250,201614,2016,14,5,3899.0,900.0,2999.0,2699.0,0.307771223
125808,A01,PG04,SALESID0001,SITEID0005,ITEM0251,201614,2016,14,1,2999.0,667.0,2332.0,2099.0,0.300100033
125952,A01,PG04,SALESID0001,SITEID0005,ITEM0252,201614,2016,14,15,3099.0,767.0,2332.0,2099.0,0.322684737
126105,A01,PG04,SALESID0001,SITEID0005,ITEM0253,201614,2016,14,8,2999.0,667.0,2332.0,2099.0,0.300100033
126255,A01,PG04,SALESID0001,SITEID0005,ITEM0255,201614,2016,14,11,3499.0,945.0,2554.0,2299.0,0.34295513
126411,A01,PG04,SALESID0001,SITEID0005,ITEM0256,201614,2016,14,8,4199.0,978.0,3221.0,2899.0,0.309597523
124262,A01,PG04,SALESID0001,SITEID0005,ITEM0257,201614,2016,14,13,3999.0,889.0,3110.0,2799.0,0.300075019
124425,A01,PG04,SALESID0001,SITEID0005,ITEM0258,201614,2016,14,21,3699.0,1145.0,2554.0,2299.0,0.37848067
124564,A01,PG04,SALESID0001,SITEID0005,ITEM0259,201614,2016,14,3,5999.0,445.0,5554.0,4999.0,0.166694449
124657,A01,PG04,SALESID0001,SITEID0005,ITEM0260,201614,2016,14,1,3199.0,756.0,2443.0,2199.0,0.312597687
124888,A01,PG04,SALESID0001,SITEID0005,ITEM0262,201614,2016,14,9,3299.0,856.0,2443.0,2199.0,0.333434374
125025,A01,PG04,SALESID0001,SITEID0005,ITEM0263,201614,2016,14,2,3199.0,756.0,2443.0,2199.0,0.312597687
125318,A01,PG04,SALESID0001,SITEID0005,ITEM0266,201614,2016,14,9,1999.0,445.0,1554.0,1399.0,0.300150075
123162,A01,PG04,SALESID0001,SITEID0005,ITEM0267,201614,2016,14,3,1899.0,345.0,1554.0,1399.0,0.263296472
123378,A01,PG04,SALESID0001,SITEID0005,ITEM0270,201614,2016,14,4,2099.0,433.0,1666.0,1499.0,0.285850405
123593,A01,PG04,SALESID0001,SITEID0005,ITEM0272,201614,2016,14,3,2299.0,411.0,1888.0,1699.0,0.260983036
123740,A01,PG04,SALESID0001,SITEID0005,ITEM0273,201614,2016,14,22,2599.0,600.0,1999.0,1799.0,0.307810696
123874,A01,PG04,SALESID0001,SITEID0005,ITEM0274,201614,2016,14,2,2349.0,461.0,1888.0,1699.0,0.276713495
123964,A01,PG04,SALESID0001,SITEID0005,ITEM0275,201614,2016,14,39,2399.0,511.0,1888.0,1699.0,0.291788245
124115,A01,PG04,SALESID0001,SITEID0005,ITEM0276,201614,2016,14,6,2299.0,411.0,1888.0,1699.0,0.260983036
